site_id,event_id,sample_date,year,month,dist_nearest_discharge_km,site_type,n_organic_detects,total_organic_conc,ahr_fold_induction,ahr_significant,ahr_qc_flag
SITE-13,67,2018-07-15,2018,7,10,far_field,1,0.8145196532932544,1.7615345086595882,TRUE,Pass
SITE-13,68,2018-08-15,2018,8,10,far_field,3,2.0155964177567425,1.08089312467356,FALSE,Pass
SITE-13,69,2018-09-15,2018,9,10,far_field,2,2.5306817819450504,1.5407363804277228,TRUE,Pass
SITE-13,70,2018-10-15,2018,10,10,far_field,2,1.719606047240663,0.7574289131848833,FALSE,Pass
SITE-13,71,2018-11-15,2018,11,10,far_field,1,0.67481885613285,0.7574289131848833,FALSE,Pass
SITE-13,72,2018-12-15,2018,12,10,far_field,2,0.4365233016437443,1.2525990215759784,FALSE,Pass
SITE-13,73,2019-01-15,2019,1,10,far_field,0,0,0.7574289131848833,FALSE,Pass
SITE-13,74,2019-02-15,2019,2,10,far_field,4,15.450402913368416,1.052756176555479,FALSE,Flag-matrix
SITE-13,75,2019-03-15,2019,3,10,far_field,1,8.115098221796343,1.4881439905380143,FALSE,Pass
SITE-13,76,2019-04-15,2019,4,10,far_field,2,5.365071671714019,2.3418445916999917,TRUE,Pass
SITE-13,77,2019-05-15,2019,5,10,far_field,1,1.145165722955883,1.0778038843442133,FALSE,Pass
SITE-13,78,2019-06-15,2019,6,10,far_field,5,44.7182067518859,1.5618067920260537,TRUE,Pass
SITE-13,79,2019-07-15,2019,7,10,far_field,4,19.34632448202286,2.8947499210370484,TRUE,Flag-matrix
SITE-13,80,2019-08-15,2019,8,10,far_field,2,3.5346079229058205,0.7574289131848833,FALSE,Pass
SITE-13,81,2019-09-15,2019,9,10,far_field,4,13.735347816484357,2.247500452573862,TRUE,Pass
SITE-13,82,2019-10-15,2019,10,10,far_field,2,7.857414491099639,3.0660622846835586,TRUE,Pass
SITE-13,83,2019-11-15,2019,11,10,far_field,3,21.6145286118219,1.7595530668633237,TRUE,Pass
SITE-13,84,2019-12-15,2019,12,10,far_field,4,27.261473776849204,3.7620507501480724,TRUE,Pass
SITE-13,109,2022-01-15,2022,1,10,far_field,3,0.6997207113809266,1.8120251997489039,TRUE,Pass
SITE-13,110,2022-02-15,2022,2,10,far_field,2,1.4029416518172892,1.1706166725592528,FALSE,Pass
SITE-13,111,2022-03-15,2022,3,10,far_field,2,2.328309194364059,1.7203492585035476,TRUE,Flag-matrix
SITE-13,112,2022-04-15,2022,4,10,far_field,0,0,0.7574289131848833,FALSE,Flag-matrix
SITE-13,113,2022-05-15,2022,5,10,far_field,2,5.496424212447778,1.3791865134114227,FALSE,Pass
SITE-13,114,2022-06-15,2022,6,10,far_field,3,6.90771119349201,2.2850157382978793,TRUE,Flag-matrix
SITE-13,115,2022-07-15,2022,7,10,far_field,2,2.10096853769207,1.17002974747001,FALSE,Pass
SITE-13,116,2022-08-15,2022,8,10,far_field,4,3.22605806503312,1.6117616370779622,TRUE,Pass
SITE-13,117,2022-09-15,2022,9,10,far_field,2,2.487641535368822,1.589886190425166,TRUE,Pass
SITE-13,118,2022-10-15,2022,10,10,far_field,3,3.0420658456753435,1.785886233227928,TRUE,Pass
SITE-13,119,2022-11-15,2022,11,10,far_field,1,1.0624322040434218,1.1362049860521082,FALSE,Pass
SITE-13,120,2022-12-15,2022,12,10,far_field,3,4.07654950982514,0.7574289131848833,FALSE,Flag-matrix
SITE-13,121,2023-01-15,2023,1,10,far_field,4,47.096766658075424,2.780501542672376,TRUE,Pass
SITE-13,122,2023-02-15,2023,2,10,far_field,3,11.707617104232842,2.277412974685017,TRUE,Pass
SITE-13,123,2023-03-15,2023,3,10,far_field,6,18.839867930173142,1.0509296935022807,FALSE,Flag-matrix
SITE-13,124,2023-04-15,2023,4,10,far_field,5,23.775365800746552,1.632889156217714,TRUE,Flag-matrix
SITE-13,125,2023-05-15,2023,5,10,far_field,8,27.730704255318614,2.9191793244593147,TRUE,Pass
SITE-13,126,2023-06-15,2023,6,10,far_field,8,21.782646774273438,2.10235878877542,TRUE,Flag-matrix
SITE-13,127,2023-07-15,2023,7,10,far_field,5,13.600657694866914,1.9172547295488835,TRUE,Pass
SITE-13,128,2023-08-15,2023,8,10,far_field,4,35.98218284203025,1.3392187066762324,FALSE,Pass
SITE-13,129,2023-09-15,2023,9,10,far_field,3,8.361157009982644,1.3710638323498752,FALSE,Flag-matrix
SITE-13,130,2023-10-15,2023,10,10,far_field,3,14.118919221401693,2.998876602421504,TRUE,Pass
SITE-13,131,2023-11-15,2023,11,10,far_field,7,30.191942388199013,1.4054613444954056,FALSE,Pass
SITE-13,132,2023-12-15,2023,12,10,far_field,3,1.097110269222671,1.5374078755206284,TRUE,Flag-matrix
SITE-13,133,2024-01-15,2024,1,10,far_field,1,1.4158435868477837,0.7574289131848833,FALSE,Flag-matrix
SITE-13,134,2024-02-15,2024,2,10,far_field,1,1.3892466075496832,0.7574289131848833,FALSE,Flag-matrix
SITE-13,135,2024-03-15,2024,3,10,far_field,2,1.046214221281272,2.34900888069723,TRUE,Pass
SITE-13,136,2024-04-15,2024,4,10,far_field,2,0.46223363127308453,1.5941654128646479,TRUE,Flag-matrix
SITE-13,137,2024-05-15,2024,5,10,far_field,3,2.541125175866161,1.7562251751810394,TRUE,Pass
SITE-13,138,2024-06-15,2024,6,10,far_field,1,1.8551423743209101,1.6049986515185868,TRUE,Pass
SITE-13,139,2024-07-15,2024,7,10,far_field,1,0.41728805489956655,0.7574289131848833,FALSE,Flag-matrix
SITE-13,140,2024-08-15,2024,8,10,far_field,2,2.029538141352148,0.7574289131848833,FALSE,Pass
SITE-13,141,2024-09-15,2024,9,10,far_field,3,1.610065260131645,0.9983823080520475,FALSE,Flag-matrix
SITE-13,142,2024-10-15,2024,10,10,far_field,1,0.0032645348095568256,1.6514046006443834,TRUE,Pass
SITE-13,143,2024-11-15,2024,11,10,far_field,2,1.0122820673469684,1.692731609750645,TRUE,Pass
SITE-13,144,2024-12-15,2024,12,10,far_field,3,1.085644047646548,1.7786777934024276,TRUE,Pass
SITE-14,13,2014-01-15,2014,1,13,far_field,1,0.36210029821250694,1.5908023317797828,TRUE,Pass
SITE-14,14,2014-02-15,2014,2,13,far_field,2,0.825533144197043,1.1232775394710885,FALSE,Pass
SITE-14,15,2014-03-15,2014,3,13,far_field,2,0.809562688325153,1.7300520497384784,TRUE,Pass
SITE-14,16,2014-04-15,2014,4,13,far_field,1,0.0958904669754769,0.7721064228653511,FALSE,Flag-matrix
SITE-14,17,2014-05-15,2014,5,13,far_field,1,0.6748018074015673,0.7721064228653511,FALSE,Flag-matrix
SITE-14,18,2014-06-15,2014,6,13,far_field,0,0,0.9129869647410207,FALSE,Pass
SITE-14,19,2014-07-15,2014,7,13,far_field,2,2.0186666249383727,1.4661454567997338,FALSE,Flag-matrix
SITE-14,20,2014-08-15,2014,8,13,far_field,2,1.104876183132457,0.7721064228653511,FALSE,Flag-matrix
SITE-14,21,2014-09-15,2014,9,13,far_field,2,0.49424282808415143,1.2792393107896205,FALSE,Pass
SITE-14,22,2014-10-15,2014,10,13,far_field,1,0.6095140549191695,1.151992210459429,FALSE,Pass
SITE-14,23,2014-11-15,2014,11,13,far_field,2,0.9593285721622681,0.7721064228653511,FALSE,Pass
SITE-14,24,2014-12-15,2014,12,13,far_field,3,0.36902515429998584,2.380215210890025,TRUE,Pass
SITE-14,25,2015-01-15,2015,1,13,far_field,0,0,1.13934052012502,FALSE,Flag-matrix
SITE-14,26,2015-02-15,2015,2,13,far_field,0,0,0.7721064228653511,FALSE,Flag-matrix
SITE-14,27,2015-03-15,2015,3,13,far_field,3,1.5158394868455283,0.7721064228653511,FALSE,Pass
SITE-14,28,2015-04-15,2015,4,13,far_field,3,3.637601621985492,1.2212779620497065,FALSE,Pass
SITE-14,29,2015-05-15,2015,5,13,far_field,2,0.9629352924605367,0.972993015915206,FALSE,Pass
SITE-14,30,2015-06-15,2015,6,13,far_field,1,1.9755774779499569,1.5911385224645898,TRUE,Pass
SITE-14,31,2015-07-15,2015,7,13,far_field,2,2.0224138220536774,0.7721064228653511,FALSE,Flag-matrix
SITE-14,32,2015-08-15,2015,8,13,far_field,1,0.4253585462213605,0.8182075879699632,FALSE,Pass
SITE-14,33,2015-09-15,2015,9,13,far_field,1,0.019757616944655897,1.4956562064448689,FALSE,Flag-matrix
SITE-14,34,2015-10-15,2015,10,13,far_field,1,0.12901570208805666,0.7721064228653511,FALSE,Pass
SITE-14,35,2015-11-15,2015,11,13,far_field,2,0.5320464269304633,1.218763007184035,FALSE,Flag-matrix
SITE-14,36,2015-12-15,2015,12,13,far_field,3,0.8594668214202796,0.7721064228653511,FALSE,Pass
SITE-14,37,2016-01-15,2016,1,13,far_field,0,0,0.7721064228653511,FALSE,Pass
SITE-14,38,2016-02-15,2016,2,13,far_field,0,0,1.768225901209359,TRUE,Pass
SITE-14,39,2016-03-15,2016,3,13,far_field,0,0,0.7721064228653511,FALSE,Pass
SITE-14,40,2016-04-15,2016,4,13,far_field,0,0,1.2319981251720717,FALSE,Flag-matrix
SITE-14,41,2016-05-15,2016,5,13,far_field,2,3.741135060454213,0.7721064228653511,FALSE,Pass
SITE-14,42,2016-06-15,2016,6,13,far_field,1,0.10093138569290838,0.7721064228653511,FALSE,Flag-matrix
SITE-14,43,2016-07-15,2016,7,13,far_field,6,5.664827239929299,1.5933003894200093,TRUE,Pass
SITE-14,44,2016-08-15,2016,8,13,far_field,1,4.039589410324533,0.7721064228653511,FALSE,Pass
SITE-14,45,2016-09-15,2016,9,13,far_field,1,5.436841687938575,1.482994972542682,FALSE,Pass
SITE-14,46,2016-10-15,2016,10,13,far_field,0,0,1.258047736551086,FALSE,Pass
SITE-14,47,2016-11-15,2016,11,13,far_field,1,0.13593612457938295,0.7721064228653511,FALSE,Pass
SITE-14,48,2016-12-15,2016,12,13,far_field,3,3.350454142088816,1.09840896667156,FALSE,Pass
SITE-14,49,2017-01-15,2017,1,13,far_field,1,13.708210614644395,1.6753823632608875,TRUE,Pass
SITE-14,50,2017-02-15,2017,2,13,far_field,1,17.884166179960168,1.033260213107248,FALSE,Pass
SITE-14,51,2017-03-15,2017,3,13,far_field,0,0,0.7721064228653511,FALSE,Pass
SITE-14,52,2017-04-15,2017,4,13,far_field,1,0.5158858800299099,1.0389274879092187,FALSE,Flag-matrix
SITE-14,53,2017-05-15,2017,5,13,far_field,0,0,2.8006857728368244,TRUE,Pass
SITE-14,54,2017-06-15,2017,6,13,far_field,0,0,0.7721064228653511,FALSE,Pass
SITE-14,55,2017-07-15,2017,7,13,far_field,1,18.47611401882664,3.1905672243945453,TRUE,Flag-matrix
SITE-14,56,2017-08-15,2017,8,13,far_field,2,30.116584684436383,0.8540753611488698,FALSE,Pass
SITE-14,57,2017-09-15,2017,9,13,far_field,1,6.566171327259815,1.1970188354131421,FALSE,Flag-matrix
SITE-14,58,2017-10-15,2017,10,13,far_field,0,0,1.1816906989283935,FALSE,Pass
SITE-14,59,2017-11-15,2017,11,13,far_field,0,0,0.7721064228653511,FALSE,Pass
SITE-14,60,2017-12-15,2017,12,13,far_field,0,0,1.2950135697326963,FALSE,Pass
SITE-14,73,2019-01-15,2019,1,13,far_field,0,0,2.0814629501323196,TRUE,Pass
SITE-14,74,2019-02-15,2019,2,13,far_field,1,0.27210826853407705,0.8861363398316833,FALSE,Flag-matrix
SITE-14,75,2019-03-15,2019,3,13,far_field,2,4.729204738673025,1.894833011103124,TRUE,Pass
SITE-14,76,2019-04-15,2019,4,13,far_field,1,0.16297293782211827,1.4610363422869816,FALSE,Flag-matrix
SITE-14,77,2019-05-15,2019,5,13,far_field,1,0.14263949538638507,0.7721064228653511,FALSE,Pass
SITE-14,78,2019-06-15,2019,6,13,far_field,1,4.148203430719866,0.7721064228653511,FALSE,Pass
SITE-14,79,2019-07-15,2019,7,13,far_field,3,6.947021270188711,1.5949698663918292,TRUE,Pass
SITE-14,80,2019-08-15,2019,8,13,far_field,1,1.5277173768527716,1.6198383591897303,TRUE,Pass
SITE-14,81,2019-09-15,2019,9,13,far_field,0,0,0.7721064228653511,FALSE,Pass
SITE-14,82,2019-10-15,2019,10,13,far_field,1,0.1647752660074742,0.9851504865908045,FALSE,Pass
SITE-14,83,2019-11-15,2019,11,13,far_field,1,1.7909499690401685,1.007456419277642,FALSE,Pass
SITE-14,84,2019-12-15,2019,12,13,far_field,0,0,0.8276180175919824,FALSE,Pass
SITE-14,85,2020-01-15,2020,1,13,far_field,4,1.5499164909430319,0.7721064228653511,FALSE,Pass
SITE-14,86,2020-02-15,2020,2,13,far_field,2,2.3268217118995453,2.7863433495666294,TRUE,Pass
SITE-14,87,2020-03-15,2020,3,13,far_field,1,0.9212589680850158,1.218027828780138,FALSE,Pass
SITE-14,88,2020-04-15,2020,4,13,far_field,2,1.8083630516794393,0.7721064228653511,FALSE,Pass
SITE-14,89,2020-05-15,2020,5,13,far_field,1,0.9490160990043375,0.7721064228653511,FALSE,Pass
SITE-14,90,2020-06-15,2020,6,13,far_field,2,2.919139480554521,0.7721064228653511,FALSE,Pass
SITE-14,91,2020-07-15,2020,7,13,far_field,2,0.5310965986239053,2.9926083238408148,TRUE,Pass
SITE-14,92,2020-08-15,2020,8,13,far_field,3,1.4247014207164415,0.9905757800280957,FALSE,Flag-matrix
SITE-14,93,2020-09-15,2020,9,13,far_field,2,0.30313005675520543,1.5909887363282513,TRUE,Flag-matrix
SITE-14,94,2020-10-15,2020,10,13,far_field,0,0,2.266195380843997,TRUE,Pass
SITE-14,95,2020-11-15,2020,11,13,far_field,1,0.2727090313977442,1.7495802826928155,TRUE,Flag-matrix
SITE-14,96,2020-12-15,2020,12,13,far_field,3,0.36930383237177405,1.0802790875094173,FALSE,Pass
SITE-14,109,2022-01-15,2022,1,13,far_field,3,8.83182396706071,2.8507150445535947,TRUE,Pass
SITE-14,110,2022-02-15,2022,2,13,far_field,3,16.04692097516192,1.3181427765081115,FALSE,Flag-matrix
SITE-14,111,2022-03-15,2022,3,13,far_field,6,21.275837466120947,2.8548285393834547,TRUE,Flag-matrix
SITE-14,112,2022-04-15,2022,4,13,far_field,4,14.805145854197795,1.7416546252057123,TRUE,Pass
SITE-14,113,2022-05-15,2022,5,13,far_field,2,48.00028780298702,1.2947333393544234,FALSE,Pass
SITE-14,114,2022-06-15,2022,6,13,far_field,7,15.325611303739253,1.161009609051956,FALSE,Pass
SITE-14,115,2022-07-15,2022,7,13,far_field,4,5.558114186336883,0.7721064228653511,FALSE,Pass
SITE-14,116,2022-08-15,2022,8,13,far_field,2,3.765748564461801,0.7721064228653511,FALSE,Pass
SITE-14,117,2022-09-15,2022,9,13,far_field,6,10.01380985159667,0.7721064228653511,FALSE,Pass
SITE-14,118,2022-10-15,2022,10,13,far_field,2,0.7378521334173852,2.294239165723543,TRUE,Pass
SITE-14,119,2022-11-15,2022,11,13,far_field,3,12.993618866275172,2.108158369692571,TRUE,Pass
SITE-14,120,2022-12-15,2022,12,13,far_field,4,29.509923524818866,1.4229250029278002,FALSE,Pass
SITE-14,121,2023-01-15,2023,1,13,far_field,2,1.7604455376757635,0.7721064228653511,FALSE,Flag-matrix
SITE-14,122,2023-02-15,2023,2,13,far_field,2,3.136943256415659,2.438485495123503,TRUE,Pass
SITE-14,123,2023-03-15,2023,3,13,far_field,2,2.6779266981100367,0.7721064228653511,FALSE,Pass
SITE-14,124,2023-04-15,2023,4,13,far_field,3,3.3847168900289444,1.6003952812864048,TRUE,Pass
SITE-14,125,2023-05-15,2023,5,13,far_field,4,4.022339815772572,0.8925015894344315,FALSE,Pass
SITE-14,126,2023-06-15,2023,6,13,far_field,3,3.630473925458143,1.3832115600233819,FALSE,Pass
SITE-14,127,2023-07-15,2023,7,13,far_field,2,2.803364056987189,1.2191937139293647,FALSE,Pass
SITE-14,128,2023-08-15,2023,8,13,far_field,2,1.3232002246969177,0.9786961870424042,FALSE,Flag-matrix
SITE-14,129,2023-09-15,2023,9,13,far_field,0,0,0.7721064228653511,FALSE,Pass
SITE-14,130,2023-10-15,2023,10,13,far_field,0,0,2.1456954829353885,TRUE,Pass
SITE-14,131,2023-11-15,2023,11,13,far_field,2,1.71735746518315,0.7721064228653511,FALSE,Pass
SITE-14,132,2023-12-15,2023,12,13,far_field,2,2.0375737984771716,0.7721064228653511,FALSE,Pass
SITE-14,133,2024-01-15,2024,1,13,far_field,3,21.281742364085837,1.0430688420500067,FALSE,Pass
SITE-14,134,2024-02-15,2024,2,13,far_field,1,1.1316212120225233,1.456889097701181,FALSE,Pass
SITE-14,135,2024-03-15,2024,3,13,far_field,2,3.4842228390974133,1.7285250879140086,TRUE,Pass
SITE-14,136,2024-04-15,2024,4,13,far_field,0,0,0.9503666611772437,FALSE,Flag-matrix
SITE-14,137,2024-05-15,2024,5,13,far_field,3,12.884197330262957,0.7721064228653511,FALSE,Pass
SITE-14,138,2024-06-15,2024,6,13,far_field,1,0.02085783624153825,1.2388052743027191,FALSE,Pass
SITE-14,139,2024-07-15,2024,7,13,far_field,3,3.2349026236654113,0.7721064228653511,FALSE,Flag-matrix
SITE-14,140,2024-08-15,2024,8,13,far_field,4,4.901045489087208,2.2144870868257076,TRUE,Pass
SITE-14,141,2024-09-15,2024,9,13,far_field,3,6.55192902258978,2.8807850503935972,TRUE,Flag-matrix
SITE-14,142,2024-10-15,2024,10,13,far_field,2,1.0939709809687166,0.7721064228653511,FALSE,Pass
SITE-14,143,2024-11-15,2024,11,13,far_field,1,0.21656616412786966,2.5102001337650637,TRUE,Pass
SITE-14,144,2024-12-15,2024,12,13,far_field,0,0,1.0768539586195334,FALSE,Pass
SITE-15,1,2013-01-15,2013,1,17,far_field,3,0.03862769992890329,1.6295702110911199,TRUE,Pass
SITE-15,2,2013-02-15,2013,2,17,far_field,1,1.6770232158482732,1.7047769252102616,TRUE,Pass
SITE-15,3,2013-03-15,2013,3,17,far_field,0,0,1.4458869466287032,FALSE,Pass
SITE-15,4,2013-04-15,2013,4,17,far_field,2,2.0004573568205712,1.6804152067874691,TRUE,Flag-matrix
SITE-15,5,2013-05-15,2013,5,17,far_field,2,1.708115317961759,1.8136975442611576,TRUE,Flag-matrix
SITE-15,6,2013-06-15,2013,6,17,far_field,2,2.852730711920003,0.6486967535158004,FALSE,Pass
SITE-15,7,2013-07-15,2013,7,17,far_field,0,0,0.6486967535158004,FALSE,Pass
SITE-15,8,2013-08-15,2013,8,17,far_field,2,2.815679836791138,1.375165962456169,FALSE,Flag-matrix
SITE-15,9,2013-09-15,2013,9,17,far_field,1,0.930233887166558,0.6486967535158004,FALSE,Pass
SITE-15,10,2013-10-15,2013,10,17,far_field,2,1.2899378775761585,2.5289059983952185,TRUE,Pass
SITE-15,11,2013-11-15,2013,11,17,far_field,1,1.0113837711951863,0.6486967535158004,FALSE,Pass
SITE-15,12,2013-12-15,2013,12,17,far_field,0,0,1.57322322808787,TRUE,Flag-matrix
SITE-15,25,2015-01-15,2015,1,17,far_field,1,0.02861765653519407,1.8273743284725712,TRUE,Pass
SITE-15,26,2015-02-15,2015,2,17,far_field,2,3.0352126372685726,2.160667190397498,TRUE,Pass
SITE-15,27,2015-03-15,2015,3,17,far_field,2,2.54217174575866,1.96407831276957,TRUE,Flag-matrix
SITE-15,28,2015-04-15,2015,4,17,far_field,2,0.1884794324522735,0.6486967535158004,FALSE,Pass
SITE-15,29,2015-05-15,2015,5,17,far_field,1,0.40783386700831503,0.6486967535158004,FALSE,Pass
SITE-15,30,2015-06-15,2015,6,17,far_field,1,0.2603169596626134,0.8546676584046995,FALSE,Flag-matrix
SITE-15,31,2015-07-15,2015,7,17,far_field,1,4.979086734088409,1.4620266492016774,FALSE,Pass
SITE-15,32,2015-08-15,2015,8,17,far_field,1,5.201421433762401,0.6486967535158004,FALSE,Pass
SITE-15,33,2015-09-15,2015,9,17,far_field,1,2.508925804785962,1.1603838849739843,FALSE,Pass
SITE-15,34,2015-10-15,2015,10,17,far_field,2,3.4980610786453843,1.4468888311733115,FALSE,Pass
SITE-15,35,2015-11-15,2015,11,17,far_field,1,2.8384974498141142,0.8597870219028525,FALSE,Flag-matrix
SITE-15,36,2015-12-15,2015,12,17,far_field,1,3.1124268145185896,1.9134850283892515,TRUE,Flag-matrix
SITE-15,49,2017-01-15,2017,1,17,far_field,0,0,1.5981522531631494,TRUE,Pass
SITE-15,50,2017-02-15,2017,2,17,far_field,2,1.9408139927722337,2.669527673766079,TRUE,Pass
SITE-15,51,2017-03-15,2017,3,17,far_field,1,0.8847829967453252,1.137053833509775,FALSE,Pass
SITE-15,52,2017-04-15,2017,4,17,far_field,1,2.009701611861527,1.150565371405808,FALSE,Flag-matrix
SITE-15,53,2017-05-15,2017,5,17,far_field,3,1.0881389820894374,0.6486967535158004,FALSE,Pass
SITE-15,54,2017-06-15,2017,6,17,far_field,0,0,1.4676588315120338,FALSE,Pass
SITE-15,55,2017-07-15,2017,7,17,far_field,2,2.5436942514913516,2.2733048674791085,TRUE,Pass
SITE-15,56,2017-08-15,2017,8,17,far_field,1,0.027769096591233687,0.6486967535158004,FALSE,Pass
SITE-15,57,2017-09-15,2017,9,17,far_field,1,1.070717381463387,1.636876166146271,TRUE,Pass
SITE-15,58,2017-10-15,2017,10,17,far_field,3,1.1690768484594611,1.2180311832068744,FALSE,Pass
SITE-15,59,2017-11-15,2017,11,17,far_field,0,0,0.9539150498146525,FALSE,Pass
SITE-15,60,2017-12-15,2017,12,17,far_field,1,0.9694632176886336,1.541148473171985,TRUE,Pass
SITE-15,85,2020-01-15,2020,1,17,far_field,0,0,1.2255582513849648,FALSE,Pass
SITE-15,86,2020-02-15,2020,2,17,far_field,2,11.812539203956517,1.701883119262429,TRUE,Flag-matrix
SITE-15,87,2020-03-15,2020,3,17,far_field,2,9.63488651958991,1.9214894471158397,TRUE,Pass
SITE-15,88,2020-04-15,2020,4,17,far_field,1,2.9258819078238227,2.522382044474301,TRUE,Pass
SITE-15,89,2020-05-15,2020,5,17,far_field,0,0,0.6486967535158004,FALSE,Flag-matrix
SITE-15,90,2020-06-15,2020,6,17,far_field,4,26.120900527564007,2.08687674402042,TRUE,Pass
SITE-15,91,2020-07-15,2020,7,17,far_field,2,13.483031871872832,1.2831296765328384,FALSE,Pass
SITE-15,92,2020-08-15,2020,8,17,far_field,1,8.867090545469672,0.6486967535158004,FALSE,Pass
SITE-15,93,2020-09-15,2020,9,17,far_field,2,29.45106424866188,0.6486967535158004,FALSE,Pass
SITE-15,94,2020-10-15,2020,10,17,far_field,1,10.113797294468549,0.6486967535158004,FALSE,Pass
SITE-15,95,2020-11-15,2020,11,17,far_field,3,21.51298555389498,1.8230314196555382,TRUE,Pass
SITE-15,96,2020-12-15,2020,12,17,far_field,3,7.220603344004252,2.524305540506492,TRUE,Pass
SITE-15,97,2021-01-15,2021,1,17,far_field,3,1.2338774500781846,0.9526577086579691,FALSE,Flag-matrix
SITE-15,98,2021-02-15,2021,2,17,far_field,3,1.5229428051325098,0.7877950856799631,FALSE,Pass
SITE-15,99,2021-03-15,2021,3,17,far_field,3,10.967622626957088,1.9501580641474296,TRUE,Flag-matrix
SITE-15,100,2021-04-15,2021,4,17,far_field,2,25.234790314402083,0.8341730528519276,FALSE,Pass
SITE-15,101,2021-05-15,2021,5,17,far_field,3,13.39776992122036,2.247271503359242,TRUE,Pass
SITE-15,102,2021-06-15,2021,6,17,far_field,2,21.10584327568558,1.9106146630813896,TRUE,Pass
SITE-15,103,2021-07-15,2021,7,17,far_field,3,15.378532869494187,1.5127558184397096,TRUE,Flag-matrix
SITE-15,104,2021-08-15,2021,8,17,far_field,2,7.743149729302255,1.1931279268478265,FALSE,Pass
SITE-15,105,2021-09-15,2021,9,17,far_field,2,3.837768299803531,1.9221189859462928,TRUE,Pass
SITE-15,106,2021-10-15,2021,10,17,far_field,4,17.936134978985052,1.7490901815454238,TRUE,Flag-matrix
SITE-15,107,2021-11-15,2021,11,17,far_field,1,0.4244359972346239,0.707108805992269,FALSE,Pass
SITE-15,108,2021-12-15,2021,12,17,far_field,3,35.50644372243536,2.613893000636441,TRUE,Pass
SITE-15,109,2022-01-15,2022,1,17,far_field,0,0,1.802497343280273,TRUE,Pass
SITE-15,110,2022-02-15,2022,2,17,far_field,0,0,0.6486967535158004,FALSE,Flag-matrix
SITE-15,111,2022-03-15,2022,3,17,far_field,1,0.04472700144800389,0.7633077133194526,FALSE,Pass
SITE-15,112,2022-04-15,2022,4,17,far_field,0,0,0.6640392317581758,FALSE,Pass
SITE-15,113,2022-05-15,2022,5,17,far_field,0,0,1.6337627880080627,TRUE,Pass
SITE-15,114,2022-06-15,2022,6,17,far_field,1,1.3776099607343846,1.2182479999877545,FALSE,Pass
SITE-15,115,2022-07-15,2022,7,17,far_field,0,0,0.8857472973642688,FALSE,Flag-matrix
SITE-15,116,2022-08-15,2022,8,17,far_field,2,3.148561330062548,2.218633184032785,TRUE,Pass
SITE-15,117,2022-09-15,2022,9,17,far_field,1,0.013532589759736072,1.4923603785692106,FALSE,Flag-matrix
SITE-15,118,2022-10-15,2022,10,17,far_field,0,0,0.6486967535158004,FALSE,Pass
SITE-15,119,2022-11-15,2022,11,17,far_field,1,0.1374290852506394,0.6486967535158004,FALSE,Pass
SITE-15,120,2022-12-15,2022,12,17,far_field,2,1.2520803284563133,1.0464373409342962,FALSE,Pass
SITE-15,121,2023-01-15,2023,1,17,far_field,0,0,0.9662317277887957,FALSE,Pass
SITE-15,122,2023-02-15,2023,2,17,far_field,1,2.914307229883561,0.6486967535158004,FALSE,Pass
SITE-15,123,2023-03-15,2023,3,17,far_field,1,4.159311341180032,1.4953973029499308,FALSE,Pass
SITE-15,124,2023-04-15,2023,4,17,far_field,1,0.1488354301879208,1.0727968713086775,FALSE,Pass
SITE-15,125,2023-05-15,2023,5,17,far_field,2,2.5872626274466812,0.6486967535158004,FALSE,Flag-matrix
SITE-15,126,2023-06-15,2023,6,17,far_field,1,0.19332750547738425,0.6486967535158004,FALSE,Flag-matrix
SITE-15,127,2023-07-15,2023,7,17,far_field,2,2.19273411047224,1.1168607446555094,FALSE,Pass
SITE-15,128,2023-08-15,2023,8,17,far_field,0,0,0.6486967535158004,FALSE,Pass
SITE-15,129,2023-09-15,2023,9,17,far_field,2,0.30556643633540653,2.2729011754590314,TRUE,Flag-matrix
SITE-15,130,2023-10-15,2023,10,17,far_field,0,0,0.6486967535158004,FALSE,Pass
SITE-15,131,2023-11-15,2023,11,17,far_field,0,0,0.6486967535158004,FALSE,Flag-matrix
SITE-15,132,2023-12-15,2023,12,17,far_field,2,3.708465832772834,1.6105278736951674,TRUE,Flag-matrix
SITE-15,133,2024-01-15,2024,1,17,far_field,2,0.8260307696284679,1.470985009291645,FALSE,Pass
SITE-15,134,2024-02-15,2024,2,17,far_field,2,25.20208453345569,0.6486967535158004,FALSE,Pass
SITE-15,135,2024-03-15,2024,3,17,far_field,0,0,0.8419072172211948,FALSE,Pass
SITE-15,136,2024-04-15,2024,4,17,far_field,2,0.948260485386373,0.6486967535158004,FALSE,Pass
SITE-15,137,2024-05-15,2024,5,17,far_field,7,19.94889148025995,1.8495168088648346,TRUE,Pass
SITE-15,138,2024-06-15,2024,6,17,far_field,4,7.162327583283499,1.4708584668752953,FALSE,Pass
SITE-15,139,2024-07-15,2024,7,17,far_field,5,25.526894172657332,0.7881628169327866,FALSE,Pass
SITE-15,140,2024-08-15,2024,8,17,far_field,3,3.539107391839665,2.122801111287329,TRUE,Pass
SITE-15,141,2024-09-15,2024,9,17,far_field,3,1.6442019461077633,1.259158776382856,FALSE,Pass
SITE-15,142,2024-10-15,2024,10,17,far_field,4,4.71957691007664,1.2047354124841156,FALSE,Flag-matrix
