child_id,parent_id,relation,source,assertion_mode,reviewed_by,reviewed_at,notes
FOODON:00002452,FOODON:00005522,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002454,FOODON:00002403,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002456,FOODON:00001181,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002457,FOODON:03311126,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002472,FOODON:00002457,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002472,FOODON:03302008,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002472,FOODON:03315615,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002473,FOODON:03310788,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002477,FOODON:00001092,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002488,FOODON:00002101,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002501,FOODON:00001002,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002581,FOODON:00002452,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002581,FOODON:00005683,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002645,FOODON:00002403,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002663,FOODON:00001132,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002663,FOODON:02021649,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002664,FOODON:03420228,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002695,FOODON:00002150,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002700,FOODON:00001173,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002730,FOODON:00001286,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002730,FOODON:02010045,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002730,FOODON:02020436,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002753,FOODON:00001635,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002753,FOODON:03310646,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002796,FOODON:00001148,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002797,FOODON:00001148,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002808,FOODON:03306633,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002922,FOODON:00003406,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002932,FOODON:00001172,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002933,FOODON:00002932,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00002956,FOODON:00002477,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003004,FOODON:03420164,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003022,FOODON:03303380,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003041,FOODON:00002488,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003042,FOODON:00001242,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003108,FOODON:00003394,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003205,FOODON:00002099,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003206,FOODON:00002099,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003206,FOODON:03310646,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003208,FOODON:00001070,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003229,FOODON:00001817,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003287,FOODON:03303380,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003324,FOODON:00001151,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003341,FOODON:00001169,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003341,FOODON:00001261,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003394,FOODON:00001191,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003395,FOODON:03316579,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003405,FOODON:00001666,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003406,FOODON:00001677,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003408,FOODON:00001687,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003415,FOODON:00001795,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003416,FOODON:00001825,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003416,FOODON:03315184,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003417,FOODON:00001170,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003417,FOODON:00003521,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003423,FOODON:00001998,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003423,FOODON:00003650,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003427,FOODON:00001142,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003429,FOODON:00001189,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003443,FOODON:00002282,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003443,FOODON:00003592,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003473,FOODON:00002220,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003486,FOODON:00002180,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003486,FOODON:00003946,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003520,FOODON:00002111,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003521,FOODON:03315614,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003528,FOODON:00002434,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003528,FOODON:02010348,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003539,FOODON:00002271,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003562,FOODON:00001849,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003562,FOODON:00003427,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003600,FOODON:00001625,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003650,FOODON:03315308,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003697,FOODON:03302008,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003697,FOODON:03411478,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003744,FOODON:00001956,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003744,FOODON:00003520,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003753,FOODON:00002323,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003787,FOODON:03420102,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003787,FOODON:03420208,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003788,FOODON:00001732,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003798,FOODON:00001955,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003798,FOODON:03000128,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003816,FOODON:03315308,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00003946,FOODON:00003539,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004242,FOODON:00001002,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004242,FOODON:03420164,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004327,FOODON:03301641,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004328,FOODON:03420116,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004330,FOODON:00001185,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004331,FOODON:03420116,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004332,FOODON:00004328,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004332,FOODON:03420164,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004336,FOODON:03420116,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004340,FOODON:00001015,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004436,FOODON:00004332,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004509,FOODON:00001015,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004510,FOODON:00001056,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004515,FOODON:00001189,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004515,FOODON:00001253,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004525,FOODON:00002232,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00004697,FOODON:03309664,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005495,FOODON:03310351,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005501,FOODON:00005502,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005502,FOODON:03420164,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005522,FOODON:03420164,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005532,FOODON:00001823,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005586,FOODON:00002099,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005586,FOODON:00004510,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005680,FOODON:00005501,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005683,FOODON:00005522,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005689,FOODON:00005501,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005702,FOODON:00005683,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005704,FOODON:00005683,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005705,FOODON:00005702,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:00005708,FOODON:00005704,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02010001,FOODON:03420164,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02010004,FOODON:02010002,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02010013,FOODON:02010012,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02010033,FOODON:00004332,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02010033,FOODON:03310719,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02010045,FOODON:03420106,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02010348,FOODON:00004336,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020050,FOODON:00005502,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020060,FOODON:00004332,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020060,FOODON:02020050,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020150,FOODON:02020686,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020152,AMH:0000032,is_a,amosharmonizer,reviewed,seanthimons,2026-09-03,Raw chicken egg is food despite its organism-material-only FoodOn path.
FOODON:02020152,FOODON:02010004,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020152,FOODON:03316061,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020171,FOODON:02020150,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020171,FOODON:02020694,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020404,FOODON:02020686,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020428,FOODON:02020404,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020428,FOODON:02020694,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020436,FOODON:00004436,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020436,FOODON:02020428,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020686,FOODON:02020050,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020694,FOODON:02020060,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020694,FOODON:02020686,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020797,FOODON:00005705,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020889,FOODON:00005680,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020890,FOODON:02010001,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020890,FOODON:02020889,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020891,FOODON:02010012,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02020891,FOODON:02020890,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02021462,FOODON:00005708,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:02021649,FOODON:00005689,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03000128,FOODON:00003744,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03000221,FOODON:00002269,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03000230,FOODON:00002084,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03000242,FOODON:00001650,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03000287,FOODON:00001013,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03000288,FOODON:00001183,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301014,FOODON:00001095,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301014,FOODON:00001925,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301024,FOODON:00001178,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301036,FOODON:00001244,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301051,FOODON:00001214,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301061,FOODON:00001848,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301073,FOODON:03307345,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301127,FOODON:00001926,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301127,FOODON:03301296,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
FOODON:03301296,FOODON:00001140,is_a,FOODON,upstream,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__,__ENVHARMONIZER_MISSING__
